2024-11-20T16:16:44.950+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.d.r.c.RepositoryComponentProvider    : Identified candidate component class: file [D:\KB IT's Your Life\Hackathon\juseyo-BE\build\classes\java\main\com\moonhyoman\juseyo_be\repository\CompleteMissionRepository.class]
2024-11-20T16:16:44.951+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.d.r.c.RepositoryComponentProvider    : Identified candidate component class: file [D:\KB IT's Your Life\Hackathon\juseyo-BE\build\classes\java\main\com\moonhyoman\juseyo_be\repository\EduContentsRepository.class]
2024-11-20T16:16:44.951+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.d.r.c.RepositoryComponentProvider    : Identified candidate component class: file [D:\KB IT's Your Life\Hackathon\juseyo-BE\build\classes\java\main\com\moonhyoman\juseyo_be\repository\EduQuizRepository.class]
2024-11-20T16:16:44.951+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.d.r.c.RepositoryComponentProvider    : Identified candidate component class: file [D:\KB IT's Your Life\Hackathon\juseyo-BE\build\classes\java\main\com\moonhyoman\juseyo_be\repository\FailMissionRepository.class]
2024-11-20T16:16:44.952+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.d.r.c.RepositoryComponentProvider    : Identified candidate component class: file [D:\KB IT's Your Life\Hackathon\juseyo-BE\build\classes\java\main\com\moonhyoman\juseyo_be\repository\MissionRepository.class]
2024-11-20T16:16:44.952+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.d.r.c.RepositoryComponentProvider    : Identified candidate component class: file [D:\KB IT's Your Life\Hackathon\juseyo-BE\build\classes\java\main\com\moonhyoman\juseyo_be\repository\RejectRequestMissionRepository.class]
2024-11-20T16:16:44.952+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.d.r.c.RepositoryComponentProvider    : Identified candidate component class: file [D:\KB IT's Your Life\Hackathon\juseyo-BE\build\classes\java\main\com\moonhyoman\juseyo_be\repository\RequestMissionRepository.class]
2024-11-20T16:16:44.952+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.d.r.c.RepositoryComponentProvider    : Identified candidate component class: file [D:\KB IT's Your Life\Hackathon\juseyo-BE\build\classes\java\main\com\moonhyoman\juseyo_be\repository\UserAccountRepository.class]
2024-11-20T16:16:44.953+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.d.r.c.RepositoryComponentProvider    : Identified candidate component class: file [D:\KB IT's Your Life\Hackathon\juseyo-BE\build\classes\java\main\com\moonhyoman\juseyo_be\repository\UserRepository.class]
2024-11-20T16:16:45.176+09:00  INFO 14232 --- [juseyo_be] [Test worker] .s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 253 ms. Found 10 JPA repository interfaces.
2024-11-20T16:16:45.209+09:00  INFO 14232 --- [juseyo_be] [Test worker] .s.d.r.c.RepositoryConfigurationDelegate : Multiple Spring Data modules found, entering strict repository configuration mode
2024-11-20T16:16:45.211+09:00  INFO 14232 --- [juseyo_be] [Test worker] .s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2024-11-20T16:16:45.221+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] .s.d.r.c.RepositoryConfigurationDelegate : Scanning for Redis repositories in packages com.moonhyoman.juseyo_be.
2024-11-20T16:16:45.231+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.d.r.c.RepositoryComponentProvider    : Identified candidate component class: file [D:\KB IT's Your Life\Hackathon\juseyo-BE\build\classes\java\main\com\moonhyoman\juseyo_be\repository\ChildLevelRepository.class]
2024-11-20T16:16:45.231+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.d.r.c.RepositoryComponentProvider    : Identified candidate component class: file [D:\KB IT's Your Life\Hackathon\juseyo-BE\build\classes\java\main\com\moonhyoman\juseyo_be\repository\CompleteMissionRepository.class]
2024-11-20T16:16:45.232+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.d.r.c.RepositoryComponentProvider    : Identified candidate component class: file [D:\KB IT's Your Life\Hackathon\juseyo-BE\build\classes\java\main\com\moonhyoman\juseyo_be\repository\EduContentsRepository.class]
2024-11-20T16:16:45.232+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.d.r.c.RepositoryComponentProvider    : Identified candidate component class: file [D:\KB IT's Your Life\Hackathon\juseyo-BE\build\classes\java\main\com\moonhyoman\juseyo_be\repository\EduQuizRepository.class]
2024-11-20T16:16:45.232+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.d.r.c.RepositoryComponentProvider    : Identified candidate component class: file [D:\KB IT's Your Life\Hackathon\juseyo-BE\build\classes\java\main\com\moonhyoman\juseyo_be\repository\FailMissionRepository.class]
2024-11-20T16:16:45.233+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.d.r.c.RepositoryComponentProvider    : Identified candidate component class: file [D:\KB IT's Your Life\Hackathon\juseyo-BE\build\classes\java\main\com\moonhyoman\juseyo_be\repository\MissionRepository.class]
2024-11-20T16:16:45.233+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.d.r.c.RepositoryComponentProvider    : Identified candidate component class: file [D:\KB IT's Your Life\Hackathon\juseyo-BE\build\classes\java\main\com\moonhyoman\juseyo_be\repository\RejectRequestMissionRepository.class]
2024-11-20T16:16:45.233+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.d.r.c.RepositoryComponentProvider    : Identified candidate component class: file [D:\KB IT's Your Life\Hackathon\juseyo-BE\build\classes\java\main\com\moonhyoman\juseyo_be\repository\RequestMissionRepository.class]
